id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1602354,1,2016-06-28 15:59:09,1,-73.9989013671875,40.713661193847656,-73.98968505859375,40.756927490234375,N,1972
id2281390,2,2016-02-13 12:04:46,1,-73.96988677978516,40.75986099243164,-73.96356201171875,40.7752685546875,N,369
id3629176,2,2016-06-25 21:10:02,1,-74.00553894042969,40.74602127075195,-73.9783935546875,40.76569366455078,N,751
id2309103,2,2016-04-05 17:30:44,2,-73.94566345214845,40.77356338500977,-74.000732421875,40.737449645996094,N,1597
id2775203,1,2016-05-13 23:27:03,1,-73.96759033203125,40.76523208618164,-73.9488754272461,40.82256317138672,N,1195
id1642945,1,2016-02-29 10:13:08,2,-73.98809814453125,40.73709106445313,-73.96768951416014,40.75359344482422,N,1056
id1509250,2,2016-01-03 08:50:43,1,-73.98879241943358,40.74467086791992,-73.98617553710938,40.73055648803711,N,430
id2198931,1,2016-06-20 19:24:33,1,-73.98211669921875,40.744834899902344,-73.78214263916014,40.644309997558594,N,2945
id2810183,2,2016-05-05 08:44:09,5,-73.9672622680664,40.78807830810547,-73.9802474975586,40.76114273071289,N,796
id3650477,2,2016-03-27 13:28:05,1,-73.9820785522461,40.740501403808594,-73.99105072021484,40.751331329345696,N,619
id3718566,2,2016-01-16 09:35:41,2,-73.9962158203125,40.76241683959961,-73.93975067138672,40.81360626220703,N,1074
id3160539,2,2016-01-13 04:44:11,1,-74.00946807861328,40.719017028808594,-73.78189849853516,40.64443588256836,N,1685
id3334108,1,2016-02-27 19:21:48,1,-73.95171356201173,40.81165313720703,-73.9756851196289,40.78534698486328,N,607
id1050851,2,2016-05-05 17:18:27,2,-73.99032592773438,40.73113632202149,-73.99126434326173,40.74891662597656,N,867
id0142907,2,2016-01-10 09:55:41,6,-73.9988784790039,40.73418045043945,-73.96617889404298,40.765220642089844,N,683
id1981851,2,2016-04-16 13:30:28,2,-73.96111297607422,40.760841369628906,-73.9478530883789,40.779109954833984,N,233
id0897676,1,2016-04-18 07:02:48,1,-73.97990417480467,40.743412017822266,-74.00350189208984,40.75550842285156,N,586
id1699248,2,2016-01-29 09:53:10,1,-73.95435333251955,40.76409149169922,-73.95763397216798,40.76506805419922,N,847
id2645462,2,2016-03-19 19:24:41,2,-73.95952606201173,40.675758361816406,-74.0042495727539,40.721843719482415,N,1234
id0942676,2,2016-02-26 13:35:48,5,-73.98261260986328,40.74250793457031,-73.9779281616211,40.77192306518555,N,1610
id0713183,1,2016-02-12 16:33:57,1,-73.97843933105469,40.73682022094727,-73.97609710693358,40.73979187011719,N,208
id2352276,2,2016-04-06 08:10:00,2,-73.98912048339844,40.73004913330078,-73.98607635498048,40.74026107788085,N,414
id1404098,2,2016-01-17 00:27:42,1,-73.95871734619139,40.78335189819336,-73.97976684570312,40.78105163574219,N,347
id1686647,1,2016-01-17 16:37:21,1,-73.98320007324219,40.75593948364258,-73.94408416748048,40.77594375610352,N,1096
id3980705,2,2016-03-02 10:52:34,2,-73.99385833740234,40.75075149536133,-73.97525787353516,40.76519012451172,N,1031
id0463510,2,2016-06-17 06:53:45,1,-73.95108795166014,40.78348159790039,-73.9912567138672,40.75024032592773,N,840
id0019444,2,2016-01-13 02:32:17,6,-74.00798034667969,40.74156188964844,-74.00940704345702,40.73815155029297,N,127
id0760177,1,2016-02-26 12:56:06,1,-73.96066284179686,40.77587127685547,-73.97574615478516,40.75280380249024,N,1082
id3003467,1,2016-06-04 00:21:57,1,-73.94718170166014,40.784122467041016,-73.9654312133789,40.755237579345696,N,801
id1951675,2,2016-02-27 13:09:26,2,-73.99274444580078,40.75312042236328,-73.97007751464845,40.75994873046875,N,654
id2976853,2,2016-02-26 19:13:53,1,-73.95101928710938,40.779121398925774,-74.00405883789062,40.7298583984375,N,2188
id2370294,1,2016-04-01 18:22:48,1,-73.9610824584961,40.76898193359375,-73.95169067382812,40.78184509277344,N,246
id1916862,1,2016-02-23 13:34:11,1,-73.87454986572266,40.77412033081055,-73.96210479736328,40.77392578125,N,1366
id1148932,1,2016-03-16 08:17:46,1,-73.9925765991211,40.75436401367188,-73.97441101074219,40.75704956054688,N,740
id1656900,1,2016-02-19 12:25:53,1,-73.9747543334961,40.75664138793945,-73.97379302978516,40.75970077514648,N,489
id2559835,1,2016-04-30 03:35:42,1,-73.99191284179686,40.73621368408203,-74.00130462646483,40.73928833007813,N,171
id1279290,1,2016-04-24 22:06:25,2,-73.98529815673827,40.76850128173828,-73.99198150634766,40.72613906860352,N,1299
id1513122,2,2016-02-20 06:49:32,1,-73.77674865722656,40.64542007446289,-74.00310516357422,40.72563552856445,N,2071
id0857894,2,2016-05-04 00:19:40,2,-73.78961181640625,40.643775939941406,-73.96044158935547,40.57643508911133,N,1618
id2616426,2,2016-05-13 09:22:06,6,-73.96578216552734,40.75484085083008,-73.98063659667969,40.7592887878418,N,874
id0593346,2,2016-01-05 15:14:38,6,-73.95314788818358,40.78332138061523,-73.78239440917969,40.648719787597656,N,2746
id1056187,2,2016-06-05 00:31:13,1,-73.98896789550781,40.74388885498047,-73.91632843017578,40.76213836669922,N,1488
id3154752,1,2016-05-24 11:40:22,1,-73.989501953125,40.7578239440918,-73.9597396850586,40.7601432800293,N,1469
id2266618,1,2016-03-26 10:01:24,1,-74.0059814453125,40.70773315429688,-73.99420928955078,40.74514389038085,N,849
id3432026,2,2016-06-09 23:35:51,2,-73.9888687133789,40.73651885986328,-73.98423767089844,40.74338150024415,N,225
id2844975,1,2016-06-02 10:05:42,1,-73.94969177246094,40.806888580322266,-73.93898010253906,40.8042221069336,N,394
id3757139,1,2016-04-19 11:25:28,1,-73.95399475097656,40.76682662963867,-73.97720336914062,40.75259399414063,N,1074
id3979998,2,2016-03-30 21:57:48,1,-73.98612213134766,40.74021911621094,-73.9891586303711,40.73220825195313,N,302
id2566189,1,2016-05-01 17:51:52,1,-74.00424194335938,40.75329971313477,-74.17774200439453,40.69546890258789,N,2075
id2192773,2,2016-03-26 13:58:23,1,-73.98624420166014,40.75932312011719,-74.00402069091797,40.72394180297852,N,1715
id0285870,2,2016-03-17 13:43:50,1,-73.96663665771484,40.77013778686523,-73.960205078125,40.77901840209961,N,263
id3610324,2,2016-01-22 05:59:42,2,-73.97232818603516,40.754173278808594,-73.97618865966798,40.76258087158203,N,435
id2866288,2,2016-03-24 21:59:42,1,-74.0151138305664,40.71379470825195,-74.00897979736328,40.706050872802734,N,494
id0044757,1,2016-01-31 00:16:55,1,-73.96267700195312,40.76654815673828,-73.91603851318358,40.746978759765625,N,798
id3156846,1,2016-01-17 00:29:19,2,-73.98537445068358,40.75308227539063,-73.9793701171875,40.76042938232422,N,110
id3135658,2,2016-06-19 00:33:03,5,-73.98150634765625,40.74094009399415,-73.98197937011719,40.76959991455078,N,617
id0821588,1,2016-01-20 10:08:14,1,-73.97151947021484,40.75038146972656,-73.96720123291014,40.76638412475585,N,715
id0121372,1,2016-04-08 21:35:01,2,-73.96763610839844,40.803138732910156,-73.976806640625,40.78544235229492,N,469
id3108949,2,2016-01-25 20:27:13,1,-73.9913101196289,40.75035095214844,-73.97791290283203,40.742053985595696,N,469
id0262708,2,2016-04-27 17:42:55,1,-73.97453308105469,40.75365829467773,-73.87261199951173,40.77444839477539,N,1971
id1913443,2,2016-05-01 21:04:03,1,-73.98465728759766,40.72031021118164,-73.96597290039062,40.75395965576172,N,572
id3686499,1,2016-04-16 21:47:36,1,-73.9502944946289,40.77941131591797,-73.93965911865234,40.79364013671875,N,279
id0561220,1,2016-05-16 08:53:51,1,-73.94315338134766,40.79358291625977,-73.93844604492188,40.800052642822266,N,95
id0839744,2,2016-02-06 09:09:06,1,-73.9621353149414,40.77646255493164,-73.98039245605469,40.78532409667969,N,745
id2214225,2,2016-02-05 18:05:23,2,-73.96527099609375,40.79602813720703,-73.92488098144531,40.86275100708008,N,998
id0160758,2,2016-05-05 20:47:08,6,-74.00835418701173,40.70446014404297,-73.92272186279298,40.74673080444336,N,1424
id3349982,1,2016-03-29 18:25:29,1,-73.97335815429686,40.75796890258789,-73.98091888427734,40.75090789794922,N,761
id3140844,1,2016-04-12 20:34:03,1,-73.98673248291014,40.77170944213867,-73.94857025146483,40.78487777709961,N,797
id3273843,1,2016-03-04 18:57:43,1,-73.96837615966798,40.79991149902344,-73.97724151611328,40.785316467285156,N,579
id1742206,2,2016-03-31 17:23:34,2,-73.98125457763672,40.749908447265625,-73.99067687988281,40.750972747802734,N,454
id0323626,1,2016-04-16 08:48:29,1,-73.96927642822266,40.76326370239258,-73.97523498535155,40.75820541381836,N,139
id3497437,2,2016-03-08 21:36:15,6,-73.989013671875,40.763198852539055,-74.00029754638672,40.74782943725585,N,329
id2116117,1,2016-01-24 11:22:41,1,-73.97595977783203,40.76553726196289,-73.98595428466798,40.757415771484375,N,555
id0243673,2,2016-06-18 07:14:25,1,-73.9176254272461,40.743255615234375,-73.98078155517578,40.764156341552734,N,891
id0729634,1,2016-02-18 21:54:48,1,-73.97575378417969,40.78806686401367,-73.96247863769531,40.79572677612305,N,296
id3480858,1,2016-04-24 11:41:05,1,-73.98729705810547,40.739017486572266,-73.99137115478516,40.7490119934082,N,317
id0867509,1,2016-04-21 18:12:13,1,-73.9758071899414,40.77639770507813,-73.97820281982422,40.78565216064453,N,310
id1918805,2,2016-05-31 10:47:26,1,-73.98789978027342,40.74966049194336,-73.97284698486328,40.75291061401367,N,644
id3383010,2,2016-04-02 14:12:47,1,-73.99085998535155,40.73163986206055,-73.9743881225586,40.76314926147461,N,1169
id3655114,2,2016-03-21 08:46:16,4,-73.95474243164062,40.78921890258789,-73.98686981201173,40.7428092956543,N,1599
id0735149,2,2016-06-14 18:40:48,1,-73.97701263427734,40.74944305419922,-74.01428985595702,40.702880859375,N,918
id2836737,1,2016-01-22 06:49:39,1,-73.99909210205078,40.73426818847656,-73.99649810791014,40.72526550292969,N,332
id3717144,2,2016-04-02 07:39:44,5,-73.94889831542969,40.77344131469727,-73.98590087890625,40.740100860595696,N,595
id3020725,2,2016-02-03 12:26:29,4,-73.99102020263672,40.75563049316406,-73.978759765625,40.74481964111328,N,1234
id0493409,1,2016-04-17 20:57:29,1,-73.98514556884766,40.732215881347656,-73.98877716064453,40.72987365722656,N,68
id0668045,2,2016-02-14 21:18:50,2,-73.98885345458984,40.76372909545898,-73.99736785888672,40.75630187988281,N,172
id2810436,1,2016-06-18 19:48:32,1,-73.9781951904297,40.786380767822266,-73.95771789550781,40.77090835571289,N,661
id0986337,1,2016-03-01 08:35:43,1,-73.99117279052734,40.77037048339844,-73.97888946533203,40.758953094482415,N,805
id1573422,2,2016-02-19 23:16:34,2,-73.79173278808595,40.64493942260742,-73.98861694335938,40.75983810424805,N,1935
id3513990,1,2016-06-21 14:04:33,3,-73.97311401367188,40.74436950683594,-73.9523696899414,40.77288818359375,N,784
id2742485,1,2016-02-10 12:01:28,1,-73.98199462890625,40.76287078857422,-73.98786163330078,40.753021240234375,N,454
id0614872,2,2016-03-21 21:34:00,1,-73.95280456542969,40.77815628051758,-73.97141265869139,40.792579650878906,N,561
id2376285,2,2016-04-15 15:14:02,2,-73.97675323486328,40.7649803161621,-73.94651794433594,40.77678680419922,N,1214
id3399095,1,2016-06-08 17:20:02,4,-73.98604583740234,40.76287078857422,-74.00247192382812,40.76077651977539,N,799
id3219842,1,2016-05-09 08:30:42,1,-73.97496795654298,40.75204086303711,-73.98902893066406,40.75138854980469,N,755
id3437790,1,2016-05-27 22:02:27,1,-74.00054168701173,40.73249435424805,-73.9676742553711,40.76093292236328,N,1191
id2199776,2,2016-04-24 16:34:13,1,-73.97705078125,40.779869079589844,-73.9847183227539,40.72809982299805,N,1660
id2982272,1,2016-06-08 11:35:18,1,-73.9504165649414,40.77539825439453,-73.96782684326173,40.765926361083984,N,808
id0332534,1,2016-03-28 19:28:50,1,-73.7898178100586,40.64684295654297,-73.96166229248048,40.76822280883789,N,2204
id3921437,2,2016-06-10 13:38:06,1,-73.99595642089844,40.726409912109375,-74.0057601928711,40.71490859985352,N,445
id3719285,2,2016-03-23 13:05:41,1,-74.00048828125,40.75770568847656,-73.98114776611328,40.75977325439453,N,1415
id0575236,2,2016-04-09 01:41:59,4,-73.98943328857422,40.7299919128418,-73.98998260498048,40.7672119140625,N,809
id3220992,1,2016-03-04 13:12:52,1,-73.98641967773438,40.74036407470703,-73.9749755859375,40.75687026977539,N,445
id3006180,2,2016-03-15 19:17:24,4,-73.96829986572266,40.76799774169922,-73.98054504394531,40.78073120117188,N,498
id2244620,1,2016-01-22 20:55:23,1,-73.9707489013672,40.75838851928711,-73.96057891845702,40.77141952514648,N,359
id1626875,2,2016-02-19 01:02:39,6,-73.94196319580078,40.79121017456055,-73.9475326538086,40.78358840942383,N,87
id3116053,1,2016-02-21 19:53:41,1,-73.96652984619139,40.80427551269531,-73.97505187988281,40.78777313232422,N,583
id3139499,1,2016-04-15 08:08:44,1,-73.98880004882812,40.69175338745117,-73.97633361816406,40.73960876464844,N,1170
id3649616,1,2016-05-15 00:44:24,1,-73.96561431884766,40.71293258666992,-73.95513153076173,40.72042465209961,N,447
id0537985,2,2016-01-06 21:35:04,1,-73.98824310302734,40.73737716674805,-74.00636291503906,40.719234466552734,N,454
id3619579,2,2016-02-07 22:52:52,2,-73.95909881591797,40.77756118774415,-73.96832275390625,40.7651481628418,N,276
id0774136,2,2016-02-02 08:13:29,2,-73.98725128173827,40.73883056640625,-73.97530364990234,40.7552604675293,N,415
id3550213,1,2016-04-21 09:21:20,2,-74.00350952148438,40.71359252929688,-74.0110855102539,40.713394165039055,N,512
id3368234,1,2016-05-06 03:21:16,1,-73.98619079589844,40.74663543701172,-73.99178314208984,40.764739990234375,N,506
id2764907,1,2016-05-15 04:03:53,1,-73.96939086914062,40.75838088989258,-73.9517822265625,40.781902313232415,N,285
id0106690,1,2016-05-09 20:45:05,1,-74.00493621826173,40.718994140625,-73.9964141845703,40.68937683105469,N,882
id2662022,1,2016-05-07 00:03:31,2,-73.95362091064453,40.77541732788085,-73.91089630126955,40.77624130249024,N,1332
id2939059,2,2016-04-24 08:50:52,2,-73.96708679199219,40.79262161254883,-73.9524917602539,40.78956985473633,N,188
id3009790,2,2016-05-30 16:59:57,1,-73.99520874023438,40.7252082824707,-73.98909759521484,40.735111236572266,N,203
id1748213,1,2016-02-19 22:06:15,4,-73.98271942138672,40.772132873535156,-73.97491455078125,40.75785827636719,N,502
id1757372,2,2016-03-31 10:19:13,1,-73.947509765625,40.775489807128906,-73.9611587524414,40.768951416015625,N,697
id2839224,2,2016-01-17 16:17:36,1,-73.94834899902342,40.7826042175293,-73.99246215820312,40.74805068969727,N,1563
id3506067,2,2016-04-04 08:23:10,1,-74.00650024414062,40.73278045654297,-73.98978424072266,40.75737380981445,N,710
id1822925,2,2016-03-18 06:04:46,1,-73.91482543945312,40.77908706665039,-73.95656585693358,40.7628059387207,N,836
id0268033,1,2016-02-18 21:18:00,1,-73.9559097290039,40.76394653320313,-73.972412109375,40.75555038452149,N,334
id1804529,2,2016-03-17 00:47:33,1,-73.98223876953125,40.77206802368164,-73.9732437133789,40.74821472167969,N,625
id3860117,1,2016-02-11 21:36:14,1,-73.97827911376955,40.756309509277344,-73.98374938964845,40.758464813232415,N,254
id0273675,1,2016-05-01 13:18:34,1,-73.96295166015625,40.76251602172852,-73.95227813720702,40.73262023925781,N,709
id1077471,1,2016-03-27 00:36:23,1,-73.9635467529297,40.761375427246094,-73.98994445800781,40.75739669799805,N,638
id1875132,2,2016-02-02 01:50:54,2,-73.95775604248048,40.76540756225585,-73.95179748535155,40.75959396362305,N,717
id3192794,2,2016-03-10 17:43:40,1,-74.00729370117188,40.73945999145508,-74.0123291015625,40.7169189453125,N,544
id1182484,2,2016-05-03 09:00:12,1,-73.9894027709961,40.71887969970703,-73.94605255126955,40.694190979003906,N,1374
id2032622,1,2016-05-23 09:39:11,2,-73.99451446533203,40.74079895019531,-74.01419067382812,40.714012145996094,N,1137
id1022545,2,2016-01-28 15:33:26,2,-73.98996734619139,40.75680923461913,-73.95809173583984,40.810691833496094,N,1398
id3404996,1,2016-05-12 08:27:16,1,-73.96389770507811,40.75783920288085,-73.95274353027344,40.77577209472656,N,599
id3186440,1,2016-03-17 09:15:07,1,-73.99226379394531,40.74258041381836,-73.97736358642578,40.73667526245117,N,459
id2778957,2,2016-06-28 00:10:51,1,-73.98252868652342,40.75107955932617,-73.96669006347656,40.75481033325195,N,449
id1354289,1,2016-05-05 19:40:14,1,-73.99160766601562,40.75105667114258,-73.98148345947266,40.74413299560547,N,428
id2519747,2,2016-03-12 09:35:25,1,-73.9942626953125,40.745521545410156,-74.00144958496094,40.75157928466797,N,333
id2389090,2,2016-02-01 18:44:08,1,-73.95191192626955,40.788246154785156,-73.9473114013672,40.80112838745117,N,1036
id3032642,2,2016-04-16 19:52:52,1,-73.97032928466798,40.79747009277344,-73.97530364990234,40.76045227050781,N,2759
id3719714,1,2016-05-23 12:27:53,1,-73.95565032958984,40.78234481811523,-73.9559097290039,40.776084899902344,N,187
id1284931,1,2016-01-09 10:58:42,2,-73.93752288818358,40.74980163574219,-74.00679779052734,40.71904754638672,N,1293
id1443505,1,2016-05-27 23:42:50,1,-73.97215270996094,40.79372024536133,-73.92043304443358,40.83547973632813,N,1347
id0809290,2,2016-03-07 19:35:03,1,-73.96253204345702,40.77867126464844,-73.964111328125,40.77347946166992,N,145
id3632983,2,2016-04-18 20:49:49,1,-73.92043304443358,40.86796951293945,-73.92420196533203,40.86199951171875,N,268
id1164514,1,2016-05-28 22:19:36,1,-74.01505279541014,40.70831680297852,-73.98308563232422,40.7653694152832,N,1195
id1242494,2,2016-04-03 21:44:56,1,-73.98385620117188,40.72957992553711,-73.97869873046875,40.73662185668945,N,146
id0946576,2,2016-01-28 21:20:42,6,-73.99491882324219,40.72774887084961,-73.96263885498048,40.7181396484375,N,1176
id3114551,2,2016-03-26 18:24:41,2,-73.9818115234375,40.76805877685547,-73.97206115722656,40.785659790039055,N,491
id2060453,1,2016-02-01 11:33:56,1,-73.87455749511719,40.77407455444336,-73.85517883300781,40.71867370605469,N,840
id0541613,1,2016-06-02 16:38:06,1,-73.98866271972656,40.73672866821289,-73.99990844726562,40.72041320800781,N,711
id2195663,1,2016-06-12 03:19:38,1,-73.98778533935547,40.72404861450195,-73.9588623046875,40.8017578125,N,1750
id1984018,1,2016-04-16 16:25:22,1,-73.98855590820312,40.73670959472656,-73.98580932617188,40.74029541015625,N,56
id0043443,2,2016-05-15 19:09:11,1,-73.9554214477539,40.77526092529297,-73.97794342041014,40.75762939453125,N,728
id0834449,1,2016-02-24 15:44:19,1,-73.95421600341797,40.79015350341797,-73.94646453857422,40.78142166137695,N,658
id1197509,1,2016-02-24 00:18:41,2,-73.95265197753906,40.77814102172852,-73.95333862304686,40.78603744506836,N,186
id3919874,1,2016-06-13 17:45:49,1,-73.97187805175781,40.76350021362305,-73.95718383789062,40.780250549316406,N,613
id3856831,1,2016-01-11 16:52:08,1,-73.95745849609375,40.77903747558594,-73.96823120117188,40.78490829467773,N,248
id1352594,1,2016-06-21 06:13:16,1,-74.00100708007811,40.74189376831055,-73.98470306396483,40.74043655395508,N,252
id0219166,2,2016-02-21 01:44:58,1,-73.97560119628906,40.75246810913085,-73.8846206665039,40.734779357910156,N,1410
id2304172,1,2016-04-04 01:16:50,2,-73.93717193603516,40.74903106689453,-73.93290710449219,40.75802230834961,N,312
id2466628,2,2016-04-25 09:38:00,1,-73.86283874511719,40.76887893676758,-73.99562835693358,40.7593002319336,N,2666
id1859416,1,2016-05-04 08:58:12,1,-73.97834014892578,40.77296829223633,-73.98293304443358,40.76156997680664,N,356
